date_base,date_pred,iiindex_base,iindex_real,index_pred_0,loss_profits_0,asset_rebalancing_0,std
2006-12-27,2006-12-28,198.65,199.4,198.74546041488648,0.75,0.0954604148864746,0.10606601717798614
2006-12-28,2007-01-02,198.8,199.85000305175785,198.9650506109,1.0500030517578125,0.16505061089992526,0.14142135623730148
2007-01-02,2007-01-03,199.0,199.6999969482422,199.3034920096397,0.6999969482421875,0.30349200963974,2.1213203435596424
2007-01-03,2007-01-04,196.0,195.8500061035156,196.382532954216,-0.149993896484375,0.3825329542160034,1.6263455967290674
2007-01-04,2007-01-05,193.7,193.5000030517578,193.46815937459468,0.1999969482421875,-0.2318406254053116,1.520279579551061
2007-01-05,2007-01-08,191.55,190.85000305175785,191.73048609793187,-0.6999969482421875,0.18048609793186188,1.2020815280171429
2007-01-08,2007-01-09,189.85,190.79999694824212,190.16626662611958,0.9499969482421876,0.31626662611961365,0.3535533905932738
2007-01-09,2007-01-10,190.35,189.94999084472656,190.49057551324367,-0.4000091552734375,0.14057551324367526,2.050609665440992
2007-01-10,2007-01-11,187.45,187.89999694824212,187.70088346004485,0.4499969482421875,0.25088346004486084,1.0960155108391567
2007-01-11,2007-01-12,189.0,190.6999969482422,189.2100135684013,1.6999969482421875,0.21001356840133667,2.1213203435596424
2007-01-12,2007-01-15,192.0,192.6999969482422,192.42746004462242,0.6999969482421875,0.4274600446224213,0.3535533905932738
2007-01-15,2007-01-16,192.5,193.0,192.61903086304662,0.5,0.11903086304664612,0.2474873734152876
2007-01-16,2007-01-17,192.85,192.24999389648445,193.16748816370963,-0.600006103515625,0.3174881637096405,1.2020815280171229
2007-01-17,2007-01-18,191.15,190.55000915527344,191.0765819862485,0.5999908447265625,-0.0734180137515068,0.7424621202458628
2007-01-18,2007-01-19,192.2,190.35000915527343,192.14889293611046,1.8499908447265625,-0.05110706388950348,3.0052038200428264
2007-01-19,2007-01-22,187.95,188.89999694824212,188.36825106740002,0.9499969482421876,0.4182510673999785,1.0960155108391567
2007-01-22,2007-01-23,189.5,188.4499969482422,189.87985679507256,-1.0500030517578125,0.3798567950725555,0.14142135623730148
2007-01-23,2007-01-24,189.3,190.35000305175785,188.91501824855808,-1.0500030517578125,-0.3849817514419556,2.36880771697493
2007-01-24,2007-01-25,192.65,193.20000305175785,192.6688669953496,0.5500030517578125,0.0188669953495264,0.03535533905933541
2007-01-25,2007-01-26,192.6,191.49999389648445,192.1510692000389,1.100006103515625,-0.4489307999610901,1.8031222920256842
2007-01-26,2007-01-29,190.05,190.89999084472657,190.6608882427216,0.8499908447265625,0.6108882427215576,0.3181980515339584
2007-01-29,2007-01-30,189.6,189.44999084472656,190.60366389751442,-0.1500091552734375,1.0036638975143433,0.7071067811865476
2007-01-30,2007-01-31,190.6,191.04999694824212,190.3039850950241,-0.4499969482421875,-0.2960149049758911,1.0606601717798212
2007-01-31,2007-02-01,189.1,189.79999694824212,188.9590380102396,-0.6999969482421875,-0.14096198976039884,2.0859650045003257
2007-02-01,2007-02-02,192.05,192.4999969482422,190.86127214431764,-0.4499969482421875,-1.188727855682373,2.439518395093581
2007-02-02,2007-02-05,195.5,195.8500061035156,195.77921536564827,0.350006103515625,0.27921536564826965,0.6363961030678967
